sequence|label
Yes , it 's a SBIF ( So Bad It 's Funny ) classic . With a budget running into the tens of millions of dollars, no matter what the source , it 's sure to make the cut on any list . the film has all of the trappings of a B-movie . The plot , though , is pure B -movie . It 's a revenge film about a gang of kids stealing money to finance a film . To make the whole thing even more fun , the filmmakers also include an appearance by the film's lead character , who is a character we never saw on screen .|0
Completely overlooking the whole movie adaptation of a video game, this is another terrible movie by Mr. Boll. How he continues to be hired to make movies is a constant surprise to me and obviously most of the movie going community.As a whole I will say that this attempt was fractionally better than so many of his previous attempts. Some of the dialog was even half way decent in Far Cry though he still misuses some phrases and in some cases he doesn't even use the phrases correctly.Now besides the fact that Jack Carver is supposed to be American and not German, Til was still entertaining in this role.|1
This film is all right , fairly silly and to be taken lightly . But what I ca n't stand are those scenes where a woman fainted when she saw a man walking down stairs with his hand out . I have to ask , what was he thinking ? She must have been a complete wreck and she must have been afraid he was going to take it out on her. It's just not nice. This should have been avoided . It is just the way I like it . I thought the first half was quite funny . This movie is good .|0
"Check out the first 20 minutes even though the suspense has n't yet kicked in . We get a pretty sweet teaser of what is to come. This is the second episode to be directed by Chris Tashjian (who has previously directed the pilot and will direct episodes 3 and 4) and this one is a bit more comedic than previous. I'm actually excited to see him take on the lead. In addition to the first twenty minutes, there are some pretty great bits in this episode. Some of the most memorable are:











1."|0
"Have you ever read a book, then seen the movie, and wonder-How did they screw it up so bad? This is one of those. The book by Huffaker, ""Nobody Likes a Drunken Indian"" was great, riotously funny...this movie is not. It seems as though nobody cared enough to move the direction along so we CARED about the characters. This movie, which touches on some real concerns about Indians, makes you wonder why we haven't seen more comedies about the holocaust, or slavery. Not well done."|1
This is one of the most laughably bad films I've ever seen. I cannot believe whoever wrote the review above was serious. Perhaps he was connected with making it. It doesn't have anything going for it. There is no suspense, the acting is dire, the direction hopeless. The music score (?) is three trite notes played ad nauseam. The plot (?) must have taken all of five minutes to write. The dialogue is what a 10-year-old would come up with if asked to do a homework project.|1
No redeeming features , this film is rubbish . Its jokes do n't begin to be funny . The humour of the actors , actresses , and directors , makes the film hard to stomach , but this will only worsen . The special effects , the cinematography and special effects do n't deserve the money spent on this film . Not for the squeamish. This film was made in 1998 , it was made in the late 80's , it will probably be released around the same time , the last time this type of crap came out .|0
I saw the movie while I was in a class a few years back in high school . I thought I’d like it but I didn’t really. But I saw it on the big screen when I was younger and that’s exactly what I wanted.” He laughed again. “My wife and I have watched every installment in the trilogy and I love it. We just finished the last two films. We can’t wait to go and see the new one. But I don’t think it’s a question of ‘when’ we will watch the new trilogy.|0
I watched Love Life on holiday , when it was filmed at a film festival in Florida . It was the first movie I'd seen in which I could identify all the actors and actresses . I can remember thinking I was watching the first film I'd seen where an actor wasn't the lead . I was delighted at the prospect of finally being in the cinema for my own viewing pleasure . I sat and watched , the first film I'd seen in which an audience didn't have the luxury of having their own choice of film .|0
Sure , most of the slasher films of the 1980 's were not worth thecelluloid they were filmed on , that's why the ones that really did stand a chance , were so bad. This is the third installment of my slashers series, I've been writing them for years , it's like they were my kids , and I just love it. I've seen a lot of good slasher movies since then , and that's what makes me a fan , I think I'll watch every one of them. Here are the slasher films I recommend watching.|0
I just watched this yesterday and wanted to read other peoples scathing comments but found some high marks.WHAT??? This was probably the worst Asian horror movie I've seen. *spoilers* There were just so many fundamental problems with the story. A lot of Asian horror has the twist of spirits trying to help but just looking scary (with notable exceptions: ringu and Ju-on). This is the case here except they aren't scary. A pretty Asian woman who looks a little pale isn't scary at all.|1
I have seen several Yul Brynner films--yet this is his best performance as the camera captures his emotions in close up as he snarls, smiles, and laughs. Brynner might have been equally arresting in Ten Commandments, Taras Bulba, The Magnificent Seven, The Brother Karamazov and the Mad Woman of Chaillot but none of these films have captured his range of talent in close ups as in this one. He is arresting and tantalizing to watch in every shot.Equally fascinating and sexy, without removing her clothes, is Deborah Kerr.|1
"""Black Vengeance"" is an alternate title for ""Ying hung ho hon"" AKA ""Tragic Hero"" (1987). I have just seen this on VHS, together with the first part of the story, ""Gong woo ching"" (""Rich and Famous""), also 1987. (The poster and 2 stills featured on the page are for a 4-DVD set of movies starring Rod Perry (The Black Gestapo), Fred Williamson (Black Cobra 2), Richard Lawson (Black Fist). The fourth movie is called ""The Black Six"")."|1
"Well , SWORD IN THE MOON finally got a DVD release in Korea , and despite the mostly negative responses that it got here in America , the film still got a ton of praise here in Korea. It was pretty popular with the younger generation here as well, even though a lot of people who grew up with SWORD said that it was a terrible film . Here is a link to a video review by a Korean girl who lives in America:

Here is the official Japanese site with English translations: http://movie-japan.org/view_movie.php?title=SWORD."|0
This movie did attempt to capture the naive idealism that many young teenaged girls have for fun , friendship , and romance, but the story was flawed in that the love stories were weak and not believable. The story was well-told and kept me interested from beginning to end. But it just lacked that spark and I just wasn't into the story all that much. Not to say it wasn't enjoyable to watch at times, though. There was a great amount of humor and action, which kept me coming back for more and more of the same movie, especially in the last half of the movie.|0
This is only the fourth effort I ’ ve watched from this director ( whom I met and found quite charming ) and I was impressed with the style. It felt like a horror film, more than a horror movie . The music added a nice atmosphere to the movie. This is definitely one of my favorites from this year. What did you think? Good or bad? Did you feel like this was a good or bad movie? Let me know! This movie was an interesting and original approach to the genre. You have to love this guy for being so good in this film.|0
I watched this film last night, i though i would rent a horror/scary film from blockbusters and i got this one out. The opening scenes were so long winded, the conversations between characters seemed not to lead anywhere. The story line seemed so poor to me, she gave him HIV and then she goes to meet someone else but she is killed by the man she infected ( i think she may have been doing it for a long time to different people) Then when he dumps the body it just happened to be the man she was going to meet, was in the forest and saw him dumping the body.|1
In Extramarital we see B-actress Traci Lords at her very best . She 's all wrapped in horror & suspense. She makes her first attempt to kill the wrong guy and ends up making the wrong man her lover. When Traci gets a new job she's not expecting to work with such an amazing man... but she doesn't have much choice. Traci works in a high stakes casino, her boss is a big jerk & she's not getting the money she needs. The only problem is that Traci can't afford a divorce & can't live without her lover.|0
When a loser teen is bitten by an insect , he becomes the superhero Dragonfly ... Superhero Movie is the movie which you will watch when you are hungry. The hero of the story is a hero because they are able to overcome all these problems that the hero has faced before.The movie shows that there are always heroes in the world of the world. The movie also explains the importance of the superhero of the story. The hero's power is based on a superhero of the story. This superhero can be the hero himself or a villain.|0
I had a bad feeling ten seconds into the film as a pair of overworked tumbleweeds (probably left over from a bad western) blew across the scene. The bad feeling grew ten seconds later when the obligatory opening stranger-turned-human-sacrifice for no apparent reason lowered his rear view mirror to see a shadow in the back seat. For the next five minutes over the opening credits we are treated to an overhead shot of the car rocking back and forth and only the dramatic made-for-TV-movie music informs us a killing is taking place, not a make-out session.|1
I just watched the DVD of this award winning film. One Life Stand is a stark drama that through it's pace, black and white shots and atmospheric music, paints a very compelling and honest picture. It's a story about life's dilemma's around power, sex and control highlighted by a few sad lonely lives. The mother (very well acted by Maureen Carr) is uptight and drawn in on herself. The father only appears on the side-lines, and yet is a powerful and pivotal part of the drama.|1
"Well,this movie is really ""PLUMPED"" HAHA Get it? Thats kinda like the attitude of this movie. The plot is just a copy of Pulp Fiction,okay thats acceptable,but to make this piece if ""PLUMP"" (haha)! is really unbelievable.The storyline is so pathetic,and the whole thing only gathered a few laughs. It did try making a few jokes from various other movies,and it failed most of the times. I mean,i do have a sense of humor,but this isnt really the way to go to get a laugh."|1
"I saw this movie on the shelf at Blockbuster and thought it looked cool. The DVD case touted so many great actors and I wondered to myself, ""Why have I never heard of this movie?"" Then I turned over the case and saw the director, Lee Tamahori, and thus the answer began to explain itself. First of all I want to defeat the idea that a great cast equals a great movie, but more importantly, I think I should explain why this movie is so terrible. Okay, the script is awful and full of one dimensional characters."|1
I enjoyed the acting in this movie . Except for the sister . She reminded me of Janice on Friends . If that’s the kind of thing you want to do in your marriage , you should have her in your life . If she were younger . You would have to ask her if you’d like to get hitched and then you’d go to the wedding and get your wife and her sister to do the same . If she were a younger sister . You could have the two together . If she was a brother . You could have him as a friend .|0
Sandra Bullock is my favorite actress..... But this movie was so horrible, I couldn't help but chuckle throughout the movie in disbelief that I was actually watching something so crappy. Ha ha. The audio editing is horrible, They try too hard to come up with creative camera angles. Because they're just weird and stupid. The script sucked. Acting was horrible, storyline not very good. Very unrealistic, even for a movie. But it is a 20 year old movie..... so I'll give it a bonus point for that. And yeah, the music was terrible.|1
This is a great movie for first time ninjas who are dating . If you 're trying to impress some girl, or meet someone new, this could be the movie for you. . You will love this romantic comedy, based on a book that was written by a very famous French writer . The movie features a strong male lead, and you will be in for an action-packed experience . The movie begins with a trip to the dentist . This trip is followed by another to an amusement park, and a trip to a zoo. The movie is all about love and heart-touching .|0
"Seems like a pretty innocent choice at first- the name ""employee of the month"" might ring bells with ""Office Space,"" and the show ""Office Clerk."" I think not. This isn't even a dark comedy. The director of this movie, whoever the guy's name, was a complete jerk, and has a sick, perverse mind. There is no pleasure in being lured into feeling sorry for a complete loser who cheats on his wife, steals from his top-notch job, and lies through his teeth 24/7."|1
I have noticed that a lot of films that have been featured on `` Mystery Science Theater '' have received very little fan mail. One of the reasons why is because the fan mail section is usually filled to capacity by people who like the films and are interested in knowing what to expect from the next entry. If you are going to review a film for a magazine, do so and let them know what you are looking for in order to determine if the film will be good. As I said, I have received a lot of mail, but it doesn't tell the full story.|0
"`` Son of the Mask '' is a terrible excuse of a movie . I went to see this with a couple of friends a couple of years back . We had a really nice time but there were some moments that did nothing for me . And I just thought it was terrible . When I first saw it I thought . ""Well this is awful"". But then after watching it a few times I realised . ""Well, this is a great movie!"" I mean, this movie was really good, in a bad way ."|0
Check out the first 20 minutes even though the suspense hasn't yet kicked in. We get a pretty good look at super-secret Los Alamos just a few years after the big bomb test that helped end WWII. Except for the tight security, it looks unthreatening enough. Note how it's a TV repairman, an obvious regular guy, who takes us through security. Once through, it's like any-town-USA, nice homes, quiet streets, kids going to school, and a family TV on the blink. Later on we see little Tommy and little Peggy frolicking along streets lined with impressive looking facilities separated by locked gates.|1
"Bonny Hunt scores a coup with her directorial debut. Minnie Driver and David Duchovny have that indescribable something called chemistry. Sure the plot is unlikely, but that doesn't stop one from enjoying this film. Carroll O'Conner does a great job as Grace's grandfather. Other great character actors play his card buddies. Jim Belushi is hilarious as the down-to-earth husband of Megan, part of the extended family.Faith, family, and marriage are respected. A few sexual references and salty words are used but in context and with gentle humor. And in the background that wonderful Dean Martin tune--""Return to Me."|1
A moderately interesting start , some pretty scenes in sixteenth-century Japan , and a promising idea . But the execution leaves something to be desired. In a series of scenes in which a young girl is forced to stand in front of a mirror, all the while being subjected to cruel, degrading and humiliating treatment, the movie fails to do enough to impress and make us forget the fact that there is no hope of seeing anything like this again in the future . On the other hand, the director has shown a lot of promise in his earlier films and his latest is definitely better than his previous ones.|0
It starts out like a very serious social commentary which quickly makes one think of other Clark movies like Kids, Bully, etc. But then just as quickly, it unravels into a direction-less mess. Who is the main character? Is this a serious film or some Gregg Araki-esquire over the top goofy film? Is this a skate documentary with moments of dialog inserted? I have no clue. I found myself watching the clock and wonder when this turd was going to end. I kept thinking there would be some big shocker culmination which never came.|1
"The world now seems to be in an odd stage of downsizing, in which objects such as DVD and CD players are steadily decreasing in size. It is obviously much cooler to have a smaller iPod than a larger one. This is not so with theater screens, as is the case with the IMAX, the enormous, widely-known theater system that has stunned audiences upon its release, and to this day. As long as the material's right.The main problem with 'Magnificent Desolation: Walking on the Moon 3D"" is that it uses the huge screen as its main advantage."|1
this is one of the stupidest movies ever, not THE stupidest mind you but one of the stupidest. This is 96 1/2 minutes of sleep inducing material. Probably Jim Varney's worst movie ever. The last 30 seconds of the film is the best and funniest part but hardly worth sitting through the whole movie for. On the other hand, if you are a die hard Jim Varney/Ernest fan, then like me, you must add this film to your collection. It does have brief, rare moments of humor, although they are few and far between.|1
I found this movie to be a big disappointment, especially considering the cast. The characters are not believable, as are the ridiculous circumstances in which they find themselves. The only part of the film I enjoyed was when the most annoying characters finally get killed. The special effects consist mostly of scenes of gory dead or dying bodies. A typical unimaginative slasher flick.It's hard to believe, make that impossible to believe that a reclusive creature that sneaks up on goats in the middle of the night could be captured by a group of clumsy, noisy idiots.|1
"There is only one word to define the whole movie, that is: awful. How ""Mostly Martha"" was remade is awful. The title of the movie is awful. The actors are awful. And the idea of combining good cooking and USA is awful. If you have seen ""Bella Martha"", well that is the original title and it means ""Beautiful Martha"", this one is a punch in the stomach. The acting of Ms.Jones is so poor and unnatural that even Jessica Alba, considered one of the worst actresses (http://www.razzies.com/history/05nomActr.asp) would have done better."|1
Punishment Park is a pseudo-documentary made by Peter Watkins. The premise is that the nation's dissidents (hippies, musicians, protesters, pacifists, etc.) are being rounded up and tried by a tribunal and then given the choice of prison or running the course of Punishment Park. It's a 52 mile grueling trek through the desert to an American flag, with police, National Guard, and various other authority figures in pursuit. The idea is, that if you make it to the flag, you're set free.|1
The movie was very good. I'm an avid mystery fan and I usually figure out who is going to be killed and who did the killing. While I did figure out who was going to be killed I didn't figure out who did it. I wasn't happy with the portrayal of the Gerda character but given the year the movie was supposed to take place it is possible the woman would have been that 'cloying'. Please know that while these Poirot movies are good, they just don't have the same dynamic to them as the series does because they don't have Japp, Ms.|1
When I went to see this movie it was already a forced choice , as my original intent was sold on it . I’m sure I’ve seen a bunch of these movies . So, I was really looking forward to seeing it , but the whole thing felt forced. It had a lot going for it , but for the most part it just didn’t work as a movie . It has its moments , but overall I felt like I was watching a movie rather than a TV show . This was the first time I’ve ever seen a movie that was not in the theatre.|0
I finally snagged a copy of Kannathil Muthamittal through Netflix and spent New Yera's Eve watching an amazing drama unfold. It began with Shyama (a winsome Nandita Das) getting married to Dhileepan in the backwaters of Sri Lanka and then a war takes over their romance. Shyama has to flee to India and is in a refugee camp as she gives birth to a child. Several years later we see Amudha, a playful well-loved child (P. S. Keerthana), who is the darling (or burden) of teachers, parents and fellow schoolmates alike, in a very How to Solve a Problem Like Maria sequence.|1
What an awful movie. Full of cliches, perplexing scenes, very bad acting, and an atrotious script. It is hard to believe the same guys that wrote The People vs. Larry Flint and Man on the Moon wrote this garbage. Man, this makes my list of Top 10 Worst Movies of All-Time. Didn't this guy, this director, if you can call him that, realize that the first Problem Child was bad enough? Let alone make a sequel for it!!?? Amazing that piece of trash films like this can be shown to children let alone be released!|1
"As is the case with many films of this ilk , my non Catholicism got in the way of my love. But, after watching this film again, I can honestly say I am more aware than ever of what Christianity has meant to me. Because this film brought it back into my awareness, it helped me gain a fresh perspective on myself and the church. This is a documentary that really needs to be watched over and over. Here is how I responded to the film:

First off I will say that this is a beautiful movie."|0
OK , this does n't compare to the explosive tempo of the first part 's opening sequence ; nor to the almost inaudible opening of the second part. However , it is interesting in its own way , for two reasons. First , that , if the first parts of ' s opening have been compared , they could just as well stand in ' s stead . and second , for the reasons given earlier. For the moment , ' s opening does not differ very much from its first parts , except in detail . but , as will be seen , it is not a good starting point in ' s narrative .|0
"i ca n't even describe it . it 's the worst movie i 've ever seen ( i 'm being brutally honest about it). i 'm soo pissed that i 'm going to hate it because i 'm not sure it' s a good movie or not. however, the actors are not to blame. why are people so blind? this movie is soo bad that they don't even think to take a second look at it
how can people sit there and say, ""this isn't a movie"" and not even see the movie?"|0
A look at three geishas who are way past their prime . Now they look back on their pasts with fondness and regret and are ready to start over again . . . We met Shobana (Babbar) when she was just seventeen years old in her early twenties . Her mother wanted her to marry . . . which was fine with Babbar . . . But once she got pregnant . . . they had an argument. Her parents disowned her and when she was sixteen she had to leave home . . . As fate would have it she came up with a new name .|0
"Historical movies always take liberties -- conversations are concocted where no one could actually know what was said, customs are adjusted to be comprehensible to modern audiences, etc. However, historical films about actual historical personages should make at least a minimal nod to history. This film does not. The only scene I actually remember is when our hero surprises an assassin who creeps into his chamber at night. He confronts the dangerous intruder with, ""I don't remember sending for room service"". The main entertainment value is in its badness; I recommended my local video story put it on the ""Turkeys"" shelf."|1
`` Driving Lessons '' sees two middle class quintessential British families meet head on , when Grint 's character comes up against his wife 's very jealous husband. What happens if Grint doesn't make it home, or if he finds out something that he doesn't like about his wife ? The solution to both of these dilemmas is found in the film's very believable and sympathetic storyline , which makes for a very watchable and very enjoyable film. The action begins as Grint 's wife is in the middle of an argument with her husband , while Grint 's father is away at work .|0
"I grew up watching the ""Bowery Boys"" on the weekends and even at young an age I could tell this was low rent stuff as the name implies. Still it was fun to watch Satch (Hall) get the better of Muggs (Gorcey) after Muggs would beat the crap out him. The East Side Kids stuff were never shown even though it was public domain stuff and probably cheap to run, it was just to low a standard for kids to tune in even though we only had like 5 channels to watch. Enter the year 2005 and I am repossesin about my childhood."|1
"I worked on this atrocity ten years ago . Luckily for me , no one knows it because I did a lot of work on my own project and kept it private for my friends and family to read. But I'll post it here anyway . There is a very simple reason why people do this. They feel it's a good exercise for them, or to make a name for themselves (I'm sure you already knew about this one, but I'll repeat it):



""I wrote a blog post that nobody would ever read...""



You know what ?"|0
Film critics of the world , I apologize . It is your job to give advice to the moviegoing public on how to choose films to see. But I don’t do that. I offer what I think is a reasonable analysis on what is and isn’t worth seeing and recommending. I’m sure I’m not the first person on the planet to offer such opinions so I’d like to be clear about that. But I have to do it from the bottom of my heart and not from a financial or political standpoint.|0
You have to be awfully patient to sit through a film with one-liners so flat and unfunny that you wonder what all the fuss was about when WHISTLING IN THE DARK opened to such an enthusiastic greeting from audiences in the 1940s.On top of some weak one-liners and ordinary sight gags, the plot is as far-fetched as the tales The Fox (Red Skelton) tells his radio audience. You have to wonder why anyone would think he could come up with a real-life solution on how to commit the perfect crime and get away with it.|1
I have always liked the Carry On films, with their double-meaning sexual innuendo dialogue and moments of slapstick comedy, but I can see why the critics give this one two stars. Basically, many British people are gathering on a coach to go on a Spanish holiday to an island called Elsbels to the Palace Hotel. What they didn't know is that it is not completely built, plus they have to share bathrooms with their neighbours, they have crap draws, and many other complications and complaints that the owner Pepe (Peter Butterworth, putting on quite an amusing accent, e.g.|1
`` The Love Letter '' is a somewhat pleasant , very very low-key romantic comedy in which the use of music and dance is a minor, secondary part to the drama, rather than the primary, main interest. There's a nice balance between the two, and it isn't too insistent that you get what you want, and if you don’t, it isn't so hard to get out. I also enjoyed the ending, where the two lead characters finally admit they are attracted to each other for real, though neither can say they want to marry each other.|0
This movie was fabulous. It is definitely a top 5 hitchcock film. The directing and camera shots are nearly flawless(aside from the dog scene when he licks the guys hand, clearly in slow motion). The plot is well written and realistic. It was very believable that an innocent man could fall into a trap like that. I would rate Bruno as hitchcocks second most interesting character( of course bates is first). Robert Walker plays a very believable maniac. He didnt overact the part which made it believable(much the same how perkins didnt overact his part).|1
Jim Wynorski strikes again with the very literal minded KOMODO VS. COBRA. No guesswork here. A giant CGI komodo dragon -- it sort of looks like a dog minus fur -- takes on a humongous CGI king cobra, with a bunch of tree huggers and others caught in between. The tree huggers get charter boat captain Michael Pare (who else?) to take them to an off-limits federal island. An experiment by a mad scientist in growing very large veggies has become an experiment in growing very large critters, thank so to our nutty military.|1
Where do we start with an offering like this ? I nearly said film but that would be going a bit overboard. What I am interested in hearing is how people would respond. As someone who has spent a good number of years thinking about this and is now in the same position as you, I'm sure that you would want to start with your story first. What's the story that you would like to make? If you were going to make a movie, what would it look like? Is that a movie you'd like to see or a documentary?|0
"As cute and adorable as they are , the story of three singing chipmunks just does n't seem to have the right feel , it should really be like the first three movies in the Chipmunk movies series, and in the end there should be a singe chipmunk movie with chipmunks as protagonists, but it seems to be like the third one. The first one is so much more like the second one though and the second one should be more like the first one. I guess that makes it a bit weird to me, as I was expecting it to be much more like ""Chipmunk: Chipmunky Sings""!"|0
"Apparently SHRUNKEN HEADS was the last movie that Julius Harris had a role in. I have not seen all of his movies, but Julius Harris was in many good movies, and I remember him best from ""Live and Let Die"" where he played Tee-Hee and which was full of Voodoo references, something that is common here in South Florida! I always thought LIVE AND LET DIE was a great movie because it had some atmosphere and mystique, unlike most of the 007 movies. In SHRUNKEN HEADS, Julius Harris is back in his Voodoo persona!"|1
I 'm not one of those folks who bemoans everytime a film based on an old TV show comes out. I enjoy them, and to me, I like them a lot. That's because, as I've often noted, there isn't a single TV show or series that I don't like more than the films. But then there's this. I'm going to go ahead and break it down into two categories. The first is about films that come out that I like, that I have fond memories of.|0
"As was mentioned by others , could there be any other reason to see this film other than to see it? Is there a chance that it was the reason why the film was re-made? __________________

__________________

__________________

""At the beginning, I had no idea that I was a man. But now I do. I was just a boy when they took me in. And now I have grown up. I know what a man is and I know what a man must do. I know what a man can do. I know what a man can be and I know what a man must not be."""|0
Why would I say that? Because when the movie ended, I was in a good mood. So many people exclaim at the end, wow! Bruce Willis can be funny. For those of you who believe he learned how to act after the sixth sense, you must be very new to his career. He won an emmy for best actor in a comedy series before he did Die Hard. It's like saying, wow, the sky learned to deposit snow on the ground just because it's your first winter in life. The movie was hilarious.|1
"I guess this is the first time I have seen a Roscoe 'Fatty ' Arbuckle movie . I really liked him in the movie ""Fatal Encounter"" so I wanted to see this. It was fun, but I am not a fan of ""Arbuckles"", so maybe I am not really interested in a comedy about fat people, but I will still go see this if it is good enough. I did like it a lot in general, I really enjoyed it. ""Arbuckle"" movie was not that good. At the beginning it was very funny but at the end I did not like it."|0
A fantastic musical starring Gene Kelly and Rita Hayworth . He owns a nightclub where she dances . She 's attracted by his charm . However , he doesn't feel the same way . He wants to date her because he loves her . Meanwhile , the two try to get back at each other . Gen is not interested . Gene 's friend tells him that he 's getting married . He tells him that Gene doesn't want him to . That he 's still single . Gen wants to go on dates with some of his old friends . He 's got a date with Rita's sister .|0
This movie was Flippin Awful....I wanted those hours of my life back. For god's sake, -stay far away from this awful crumb ball movie at all costs. Its not worth mentioning the title, but the ratings on this movie are pretty generous for a vomit scum movie like this. And where do I begin? The dumb A** kids in the movie.....The zero plot or story?...the garden-variety college/frat boy-esquire scenes of towel slapping? Or the VERY bad acted, teen angst innuendo? $$$#@%@!|1
First I must confess that A Separate Peace is my favorite book . So of course , I have some of the first chapters of this novel in my personal bookcase. I can't help but wonder why they were left in there for more than 50 years ! I have to admit , the idea of an assassin, a terrorist , a spy-in-residence and a hero all working for one single organization is a very intriguing concept . In fact , I have been wondering about this very subject for many years . What I had hoped to do was to write an action/thriller like this novel .|0
My wife and I could n't even finish the film . Truly , it was rather painful.First , the historical facts: It's set in a pre-1917 New England town in the 1830s in what is called the Old North State. It's one of the smaller towns in Vermont , and its population in the early part of the nineteenth century numbered about 400 people. This was a time when the United States was at war with Britain, and at the end of the Napoleonic Wars , the Treaty of Amiens came into effect, and France and Britain ceased hostilities.|0
I ca n't believe I rarely ever see this title mentioned by all you eighties horror freaks and I definitely haven't heard it said by any other fan of my writing. I had never heard of it until just the other day I was checking the reviews on my website and I saw that the author in question is a horror fan and had mentioned the book a couple of times. Well I knew I wanted to talk with the author of the book and talk with you as well. And I'm glad we got that chance. So what are you working on?|0
My grandad gave me this DVD . With friends like these . The front cover looked quite scary thought i had not known about it before . But it was not . This DVD was about a war which was about to start in South Africa . A war which was fought for the freedom of the white race . This war was started to end all wars . One day it was going to end up in North America . But that day never came . I was born in the 80's and i grew up on this DVD . This DVD was made for me .|0
Please do not blame Korea for this bad movie. I am in Korea (please excuse bad English). It sadden me to see these movies which make Korea look like obsessed with blood and sex. It sadden me even more to see animal killings and hear Americans say that is how Korea is. We do not eat live animals!! So please stop excusing movie for its crime by saying it is the culture! There is scenes with the man eating live animals and non Koreans think it is normal. No it is disgusting to us too.|1
"Where do we start with an offering like this? I nearly said film but that would be going a step too far. The only thing hellish about this film is that it is certainly a marriage made in hell, between nothing and nonsense, baloney and balderdash. These films should carry a physiological health warning so as not to damage one's spirit to the point where one might believe that all good film makers have left the planet and their resources have been handed to the dunderheads who have make this classic piece of trite garbage just like it's sister in arms ""League of Extraordinary Twaddle""."|1
"Does anyone else think that ""Reba"" is basically a ripoff of ""Roseanne""? Just look at the characters from the two families, Connors (Roseanne) and Harts (Reba) ; the blonde bombshell elder daughter (Becky Connor and Cheyenne Hart) who's married to a moron (Mark Healy and Van Montgomery), the sarcastic brunette younger daughter (Darlene Connor and Kyra Hart), the little brother (DJ Connor and Jake Hart), and the quirky relative (Jackie Connor and Barbara-Jean Booker Hart). And then, of course, there is the biggest similarity, Reba Hart and Roseanne Connor."|1
I have only praise for this film. From start to finish it captured the brilliance of Stephen Sondheim's musical. I am not a big fan of musicals most of them are very overdone. This one however changed my mind. I am an actor myself and have actully played Sweeney and I know how hard this role is. George Hearn gave a stunning, masterful and rounded performance worthy of the highest awards that we can give him (He won an Emmy and that's something.) Everything he does he turns to gold.|1
The violent death of Fernando Ramos Da Silva only eight years after the completion of this film, only adds to the poignancy of dierector BAbenco's powerful message. The film is split into two halves - the first in a reformatory where a group of youngsters are abused and violated by the violent law enforcers and guardians. The second backdrop is the city where they are confined instead by their own actions and morality, which includes mugging, pimping and killing different characters who enter their lives.The differing gender and sexual roles in the film allow for constant changes in the characters as they interact with other people.|1
"Brilliant actors and brilliant picture ! ! I love the chopper scene with the music in the beginning , it's so cool ! ! I've only watched the first 3 days, I'm not into action movies anymore... I'd really like the 2nd movie of the series ! I wonder if anyone saw the preview for the first movie and was able to tell the difference between the 2 ? Thanks for reading and for giving me your feedback... :)

I'm so happy for you , it's a great show ! My only criticism is the acting is not that great ."|0
I watched this movie last night, i'm a huge fan of the book, and i was pretty happy with the version in which Winona Ryder and Susan Sarandon starred. But this one, it's just awful. Oh my God, i don't understand how they dared to ripped apart this classic story and made the characters totally different, starting with the switching of Beth being the younger sister, and making Amy the 3rd one. And Jo interpretation, terrible, Jo was a feminist, intelligent and kinda angry young lady, and the actress portraying Jo in this movie acts like a foolish and very annoying little girl.|1
"This is one of L&H's shorts most frequently cited as the first ""real"" L&H teaming and perhaps one of their best silent features. J. Piedmont Mumblethunder (Ollie) is a millionaire who has come to the docks to greet his nephew Philip, whom he's never seen. At first Ollie is laughing it up with everyone when this strange little man unboards and draws a great deal of attention to himself by the way he's behaving during his medical exam, but is quite humiliated when it turns out that this is the fellow he's supposed to be greeting."|1
This movie has got to be the biggest disappointment I've ever experienced with a film. The acting is horrific, the suspense build up minimal, and the plot overall is ridiculous. I found myself rooting for the victim to just hurry up and become a victim, because she obviously needed to be put out of her misery. Anyone with rudimentary knowledge of how the world works will immediately be disgusted at the leaps we're asked to make in logic, and the so-called suspenseful buildup would be lucky to get a 3 year old to be mildly worried.|1
In my opinion , a good documentary - especially one dealing with controversial political issues - should be informative and entertaining, and that’s not really what it’s been in this case, at least not since the first hour or so. But then again, I’m not one of the people who watch a documentary like that; it’s rare that they have much to say - and if I’m going to be honest, I’ll be frank; I feel that this kind of stuff should not be made into a film - or anything resembling a film - for that matter.|0
This movie was completely stale and uninspired. The central premise of this movie was basically a bunch of stereotypical black people sitting around a barbershop exchanging painfully unfunny repartee. I did not laugh one time during the entire movie. I could have sat in any barbershop in America and have heard this banal banter, and maybe have even come out with a decent haircut. I cannot understand why this mess got any favourable reviews, much less why so many people have wasted money on this. None of the characters here were funny or worth caring about.|1
"I was all ready to hate this but it turned out to be surprisingly tolerable - though the MTV-style of film-making (shot on DV, to boot) is quite an eye-sore! I liked the script's self-mocking style, as well as its central idea of having the female vampire lead doubling as a contract killer. As to the cast, Eileen Daly (best known as the 'star' of those horrid ""Redemption"" intros) has an undeniable screen presence - and is quite sensual, despite her age; however, Christopher Adamson's hammy chief villain is obnoxious."|1
"""First Snow"" has an intriguing beginning. A traveling salesman has his fortune told by an old man, who's predictions turn out to be amazingly correct. From this point on the movie plays out like a bloated ""Twilight Zone"" episode. I mean nothing but car trips, phone calls and paranoia. William Fichtner gives his usual interesting performance, but Guy Pierce is anything but a sympathetic character, disregarding other people's well being for the sake of his own paranoia. The ending is especially weak, with absolutely no payoff for the long suffering audience."|1
