sequence|label
"i think walter pidgeon was badly miscast in this film . just not believable in the role . barbara eden is very funny , and there is definitely a point to her acting . she really has no talent or talent for this work . "" "" we did have one great feature on the movie , but by the end of the series it got too boring to watch . why are you complaining ? "" "" because i do n't want to be sucked into this , "" i told her . "" it 's hard to imagine that these two actors could be responsible for anything ."|0
when all we have anymore is pretty much reality tv shows with people making fools of themselves for whatever reason , and then one day a guy who happens to be gay comes over and asks me ' what do i do now ' . this guy actually thought he could convince me to sleep with him because he was going to find his girl in a movie and she would just marry him . i remember it as the most ridiculous movie i have ever watched . at first i felt like i was having a flashback to some horror movie where the actor has to make a fatal mistake by being seen by the other actors .|0
I'm not a big fan of musicals, but I was always enamored of Ms. Hayworth's looks, so I thought I'd give it a try.This may be the best showcase for the multi-talented Ms. Hayworth. She's never looked lovelier in a film (with the possible exception of 'Gilda', where she is sex symbol par excellence).Rita is more than ably assisted by Gene Kelly and Phil Silvers. The comedy may be dated, but it is still quite amusing. Kelly does one of his tour-de-force dances, dancing with the image of himself from a window.But Rita drives this whole movie.|1
okay it is terribly , and i mean terribly , easy to pick apart this film . c ' mmon what do you want to tell me next ? no , first of all please just wait and watch . i was not in a hurry to see this movie because i did n't think that i needed to see it because it was so sad . i thought it was a beautiful film because it was really funny and good . but it wasn ' t funny because at the end of the movie it didn ' t have anything to do with anything .|0
I didn't understand the people who rated it over 5. I think it's a horrible film from any point of view. Plots, acting, art, dialog, music, whatsoever! I don't mind a low budget..However you have to get some point. Wandering, wondering..pointless..then two boys started kissing in bed. awful,,just awful. I love indie films, don't mind it is slow. However this movie disappointed me from any perspectives. Even the Graffito, not artistic.I was wondering what kind of people would like it.|1
"Julie Andrews plays a German spy who falls in love with an American pilot Rock Hudson, while on an assignment for Germany.The songs are beautiful. The two are well-paired. Julie demonstrates a more temperamental side in this film than the nice girl she normally plays. A half-German, half-English girl who sings beautiful and entertains the troops in WW I, Julie sings some endearing Mancini songs. I loved the film. Some will say it's a ""chick-flick,"" but so what. It's wonderful. Supporting characters are somewhat stereotyped."|1
this is a romantic , albeit cheesy movie that is one of my all time favorites . it is one of my favorite stories and i really love reading it as a child . i never liked the title so i would n't know what was coming next if i had to see it for myself . in fact , i can not remember the last time an action movie ( or movie ) has shown itself in the theatre . there is a big screen that looks like it might be made of rubber . this movie is almost totally useless .|0
I was actually fairly surprised to find out a movie based on the Far Cry game had been created. The story here is not something I would consider to be a strong point in the game universe. No worries though as in typical Boll fashion the story in the movie has very little to do with the game it is based on. Now I understand that certain liberties need to be taken to make a transfer from one form of media to another but it seems like he really just doesn't even try to make a connection.|1
This is the worst movie that I have ever seen. At first i thought that it was going to be good because I'm interested in the bermuda triangle, but instead it was terrible. All it did was offer a bunch of lame explinations that didn't make sense (if time moves differently there how come the woman didn't age, and her son aged rapidly), and have a horrible sappy ending. Next time the guys who made this go to Bermuda they should take all copies of this movie with them. Please everyone vote for this movie so it can get on the worst movie list.|1
I saw this film many years ago, and absolutely hated it -- I could not wait for it to end, and would have walked out, but there was a girl sleeping on my shoulder. You know what? I have never forgotten this film, and more, I would say that it continues to haunt me with its images and music over the years. How many movies have I wept over and laughed over in the moviehouse, then forgotten as soon as I hit the street, like ... you see, I can't even think of one!|1
this movie was pathetically awful . the sound was terrible , the action was ridiculous and the effects were nauseating . but the plot was just as horrible , the characters really did n't need any help in their portrayal . i had to sit through a scene where one of them got whacked on the head by his partner and it took him some time before he came back to life . the film has so much negative connotations that makes me wonder if anyone actually noticed what was going on . when it is over , the credits do not roll , and the show dies .|0
perhaps the wildest outlier in alfred hitchcock ' s career is this straight - out comedy vehicle by the director , pairing carole king and her son on the road to disaster . but there really is nothing funny about the whole episode . i do n't think i ever saw anything remotely funny about it . as you can imagine , i would not have picked this film as a good first movie for myself . it could have been worse . the plot was far more comedic when it was done . all the actors ( at least the acting ) were in their mid fifties with a few days off .|0
"i ca n ' t believe this movie has 6 stars on imdb . this is one of the worst movies i have ever seen . "" "" it was made in 1947 , and my mother died at a young age . no one knows the story or what happened to her . the plot is so bizarre i can hardly understand how anyone could get into a film that makes sense . i never thought there would be any good stuff to make a movie like this . if it does n't sell , you ca n't watch it . the characters are really funny - even if the actors are an idiot ."|0
it kicks you in the stomach . there are other films with more convincing characters , a more realistic story line and less of a romantic plot . i was thinking about my movie being a good way to pass time before going back to work . unfortunately , as soon as i entered the office , i immediately knew that this would be a bad idea . i was n't sure what else to do except make myself at home . i decided not to stay for lunch because i really could not deal with this one . i just needed a nice place to spend some time .|0
until i did a web search on ` ` what alice found ' ' , i did n ' t realize that the name could mean anything . of course , that does not make me any less frustrated with this book . it may even have been the result of more than fifty years of boring , boring editing . for some reason i never thought to look up the author and find out who this guy was . there was another time , when i was very excited to be a part of this movie . at one point in my life , i would have done anything for the story .|0
this is primarily about love in wwii , yet we must remember that it ' s also a biopic for dylan . it ' s not the kind of thing i would normally be bothered about , especially when you ' ve seen him playing on one of the big tv cameras , but there ' s something about watching him perform that makes people forget what movie he ' s been watching . it ' s an amazing show . i wish i could have seen more of it . it has some interesting characters , and even a few scary scenes .|0
i ca n ' t believe i even tried to watch this filth . as an avid b - horror movie fan , i had a great opportunity of watching it at home on the tv . i never saw or heard from my family ever again and i am sorry i did not pay attention to how bad this movie was . i do not know why i didn ' t stop seeing this shit before . i guess because i was just too busy having fun with my friend don ' t want to watch this stupid movie any more than i wanted to see this film for sure .|0
OK, so this is a complete rip off of the first Karate Kid. However, I think there can never be too many movies like the first Karate Kid. There's something about this type of story that particularly seems to apply to people like me. You get a overall sense of being able to overcome adversity by finding out new things about yourself. In this movie, Hillary Swank is a particular gem as the Next Karate Kid. You can really tell that she has a bright future ahead of her.Not to say this movie is not without it's problems.|1
This is a spin off of Pulp Fiction. I thought that it would be good for a few decent laughs. Well it turns out that this movie really was terrible. The whole plot doesn't follow on the Pulp Fiction plot. It turns to other movie like Forrest Gump and more. Some laughs came out of this movie, but all and all it totally took 90 minutes of my life away from me. If you are thinking of renting this movie, please don't it will waste 90 minutes of your life. Reconsider renting this and go on and find a movie that actually makes sense.|1
"i was one ""chosen"" to see this movie in a sneak preview.first you should know that this film is based on the video game ""far cry"", a for its time really good game (2004). second you should know that the regisseur of this flick is the great uwe boll. this is a man, who takes video games (dungeon siege, bloodrayne, postal, etc.) and makes movies out of them (VERY horrible ones....).i still remember when i saw boll's ""the king's swords: a dungeon siege tail""."|1
this is a strong recommendation to anyone who reads this review who has never seen the film total reality , and that i have . i was in a movie about four years ago as a teenager . for the next five years i spent more time in the theater than i did at my high school . but this is a different story . this film is so much bigger , so much stronger than most of the films on the street . it contains an entirely different perspective from the movies i 've seen since i was a teenager . you do n't really believe me , do you ?|0
Here is a movie of adventure, determination, heroism, & bravery. Plus, it's set back in the late 1800s which makes it even more interesting. It's a wonderful, adventurous storyline, and Alyssa Milano is wonderful at playing the wholesome, confident, no-nonsense Fizzy...a great role-model. This is one of my favorite movies. It is a movie to be watched again and again and will inspire you and enrich your life without a doubt. Not only is the storyline excellent, but the movie also has fabulous scenery and music and is wonderfully directed.|1
"I have never been as surprised by a film that was this old. Only ""The Treasure of the Sierra Madre"" holds up this well, performance-wise. As someone that has seen heroin addiction first-hand, I was shocked at how realistic this film was. Frank Sinatra's performance is completely uncompromising, realistic, and heart wrenching. Otto Preminger's direction is perfect for the film, with long takes and a very mobile camera.Kim Novak's performance is good, as is Eleanor Parker's. In fact, the entire supporting cast works very well, with understated performances, as befitting this film's style."|1
"""Out to Sea"" is a fun movie starring that wonderful duo of Jack Lemmon and Walter Matthau. This film is not quite as funny as their ""Grumpy Old Men"" comedies (which it strongly resembles), but there are many laughs throughout. Lemmon and Matthau play a couple of in-laws who take a cruise together. Once they get on the boat, the thing Lemmon doesn't know is that Matthau has signed them on as dance hosts so they don't have to pay for the cruise. This infuriates Lemmon who's in no mood to dance."|1
ken burns ' ` ` baseball ' ' is a decent documentary . . . it presents a clear origin of the game , and is very funny . i always enjoyed watching the cubs when they first came out in 1998 , but i was bored with all of them before i had to see one that made me laugh so hard that my stomach turned over . this is a really bad film for a little boy like me . even if i watched it again , i would be too embarrassed to watch it again because no matter how much i loved watching it ( which i do , by the way ) .|0
oh , the horror , the unspeakable horror of this film . if you can even call it a film at all . one of the most horrid movies i 've ever seen is the first installment in the serial killer saga and i will not hesitate to put you on my list of favorite movies to watch tonight . i 'm a little surprised they allowed me to see any of this ! the main plot is bad , the character has some kind of weird fetish , the actors are awful , and i like to think i know what people are like , but never have i seen a movie quite so horrible as this .|0
The Girl in Lovers Lane is one strange little low-budget film. On its surface, the movie tells the story of a tough drifter named Bix (Brett Halsey) who spends his time looking out for a young kid named Danny (Lowell Brown) and the girl, Carrie (Joyce Meadows), that Bix meets who would like to look out for him. Nothing overly interesting happens (Bix goes out with Carrie, Bix gets Danny out of trouble, Carrie's father drinks a lot, etc.) until about 10 minutes to go in the movie when Carrie is murdered.|1
"Three children are born during a solar eclipse and ten years later this has somehow caused them to grow up without consciences. As their simultaneous tenth birthday celebrations approach, they become cunning and calculating cold-blooded murderers. Nice-girl local teen Joyce Russel (Lori Lethin) finds herself confronting these little terrors when most others are falling for their angelic demeanors.Hearkening back to films like ""The Bad Seed"" and ""Village of the Damned"", this films' premise of evil children may not be wholly original but it's still pretty disturbing. All three of the child actors - Elizabeth Hoy, Billy Jacoby, and Andy Freeman - are chillingly convincing."|1
"set in venice mainly on the lido , visconti ' s ` ` death in venice ' ' is a triumph of filmmaking ' . if you want to see this movie , then you should get a look at it for yourself . there is not much difference between the story and the film , though the quality is excellent . let me tell you something that makes this one even better . the dialogue is so good that some people say it could make a movie . well , actually it was an "" accident "" that ended up as a comedy ."|0
"i gave this 2 stars out of a possible 10 . i went into this not realizing what it was - and i mean , seriously , the first time i heard something like that i did n't understand it at all . well , i really wanted to know what was going on and i thought that if i found out , i would probably never go through with it so i kept my distance . but i finally decided to see if there was such a thing as a "" bad boy "" sequel . in addition to being "" good boy "" and "" nice boy "" , the premise was completely uninteresting ."|0
this is a beautiful , yet simple movie about one man , driven to find an answer , an answer that would save his life or some kind of salvation from the devil . i can not get into how the people who were in it are doing this , so i am stuck with this movie , and i think there may be some real horror in it , but let me repeat that the film has no plot . if you want to go out on a quest for answers , you need only follow the road that leads directly to your search for something .|0
Man, I can't believe the largely harsh and negative comments for this movie. Okay, it sure ain't no sophisticated work of cinematic art. But it is a good deal of entertainingly tacky fun. For starters, the titular pumpkin-headed supernatural killer dude has to be one of the single most laughably silly and unscary things to ever stumble in front of a camera; he looks like something you would see in a fourth-rate carnival spookhouse. Secondly, the moderate gore is ridiculously fake and unconvincing, with the definite highlight occurring when this annoying uptight ultra-conservative woman gets electrocuted by a toaster.|1
"so me and my friend are carousing our local movie rental store and are looking for something to pick up with the movies . "" "" yes , well i heard that your boyfriend dumped you at a hotel when he moved to la because he thought this movie was boring and he wanted to take it home with him . then he got an email telling him that this film was a load of bull . in fact , this movie is not even remotely funny . after the guy dumps you at a hotel and drives out of town without any explanation , where does the story end up being true ?"|0
there ' s a good story well hidden and never really used ! the film is short and overly dependent on its own character , but as you get to know him , if you are willing to read what goes down after he ' s done it , you will probably find this very boring . i am not so sure that this movie is the best idea . let me explain : this movie is supposed to be an inspirational story , but for some reason it just doesn ' t feel right . however , here ' s the thing : this movie didn ' t even take place .|0
I am a Talent Manager. I have been for 15 years now. I have discovered some wonderful talent. They have been in Movies, Commericals, Braodway and Television. In my opinion Eddie Monroe was cast wonderful. I love seeing the ability of real people. Not just a name. The Actors in this movie were very natural and believable. I was very entertained by this film. I love a movie with a few twists. I also enjoy when at the end of the movie the puzzle is solved. I still would like to know what happened to the large sum of the money.|1
"the many other comments about the film say it all - just like to add that we showed it last month , so do you . "" "" no , no , i ca n't leave it here for them to see . "" i held my hands up apologetically . "" but i promise to get rid of this film and start over somewhere new with another person . a different one . what about you ? "" "" well , the story does make an interesting movie . as in , if anyone is going to write anything worthwhile , they will be doing it ."|0
I thought the movie was sub-par. The acting was good but not great, the story was funny but did not come out that way. The director dropped the ball on this movie. It was not James (jim) or Tea. IMHO it was the music that killed it. There is a scene where things go down hill and Jonny Cash music is playing - man was that depressing (not funny) killed my mood. After that the movie could not recover. The deportation scene had potential funny situation, good acting good set up - I even smirked but the music again was unsuited to the scene.|1
when the noble hanabusa clan is decimated by the usurping samanosuke clan , loyal retainer kogenta ( jun fujimaki ) is forced to submit to their demands that she be released from her contract . they threaten to kill her if she do not agree to release herself , but i can only imagine what this must have been like for her parents . how terrible to lose someone you loved ! in a sense , i did lose my own sister because of this . and now , i am so sorry , i have no idea how to respond to this kind of tragedy .|0
"the 1980 ' s ' my dinner with andre , ' with wallace shawn and andre gregory , is essentially a dialog for the sequel . "" i have to say i never expected to get to do anything like this in a movie . it really does sound quite good . but you can forget about that because i did get to watch it last night . when i got home i just sat there watching it for almost an hour wondering if i was supposed to watch it again . i watched it a few more times as well . it is not a great film , but the characters were funny ."|0
I found the Movie very interesting. I really enjoyed the film the actors were great. It was entertainment. Benny the uncle was wonderful He was real at his character. The ending took a wonderful twist. I would recommend you seeing it. Eddie Mores girlfriend reminded me a little of sandra bullock she was sharp as a nail. I also like the little girls acting in the movie she was very convincing. Benny reminded me of a friend of mine who really lives his life growing up in Brooklyn. I loved the scene where he tasted the sauce in the pot because thats how most people cook lol.|1
five guys who were in the cub scouts together reunite years later to go camping . were they run into each other as kids or did they hit it off and become friends ? why was this movie so interesting to watch when i had never seen a single one of them before ? no , i am not sure about any of the films i have seen . none of them are bad , they are nice movies . if you have not seen one of the movies from the previous year , i am assuming that you have not seen the movie by yourself .|0
"i was expecting this movie to be a stinker but i wanted to see for myself , but i was disappointed when it was n't . how did you expect an action movie that looked and felt very similar to this one to take place in the early 80s ? the first thing anyone would say about this movie was , "" it does n't even need a title yet ! "" it is an old horror movie . they were probably just too embarrassed by it to actually watch it . the second thing they would say is , "" oh my god ! "" this movie looks pretty bad !"|0
as a serious marathoner , i was seriously disappointed in this film . its target audience is clearly those who have gotten too involved in the characters and the dialog , they seem to be doing a very bad impression of what it really is like to go to school in a real english town . unfortunately , i saw some good things in this film , but most of all when i saw it i began to see something that i had not seen in a very long time . it is a documentary on the world war two , and you ca n't imagine how awful it must be .|0
I love Umberto Lenzi's cop movies -- ROME ARMED TO THE TEETH is my favorite -- and his DESERT COMMANDOS pretty much legitimized the Italian Euro War phenomenon by managing to actually be a pretty good movie. Give him guns, machines, some guys to run around talking tough and it's hard for him to miss.What a shame it is then to encounter his EATEN ALIVE and CANNIBAL FEROX. They could have been by anybody, really, and one watches them with a sense that he was under contract, was told what kind of films to make, was assigned a cast & crew and given a budget, deadline and script.|1
"If it was possible to give negative stars I would for this stinkburger.Don't get me wrong I LOOOOOOVVVEEEE a good crappy movie. I am a big fan of films like Octoman, Wizard Of Mars, Queen King and others. Real classics of B-Cinema.But this film actually makes Jack Nicolson and Boris Karloff in The Terror look like an academy award winner!! The Dialouge is so needlessly long-winded, and mostly inappropriately used. (ie. ""I will now Condensened (yes, condensend!!) to your wishes. The acting might have been a lot better if they had some more logical lines.The story?"|1
there are movies that are so bad , they ' re good . then there ' s movies like rest stop that are both awful and utterly pathetic : the worst one i ' m going to see is a classic of how people are treated for being stupid and not being able to make much money . i don ' t know what else to say to someone who reads my books ! i was never in any mood for comedy , music , or movies when i was a kid , and this movie could have killed me at any minute .|0
first off , i never got into dr . who until recently . honestly , i never got the opportunity to study him as much as i have in this movie . he is actually quite handsome and very pleasant when he is alone . no matter how boring he seems , there are moments that come to mind like some really great scenes or even a good story involving a character . the actors are nice and you can see them having fun in the theater . of course , those were the worst moments of my whole life .|0
What a shocker. For starters, I couldn't stand the constant screaming and noisy panicking all the time. It didn't make me scared, horrified, or make me sympathetic towards the characters; it was simply annoying. The jerky camera movements were also annoying. The plot was the same as pretty much every other cheap horror. There was a few pathetic attempts to give the characters some depth, but it didn't really work into the rest of the plot. And then there's the ending. I'm still not really sure what to make of it.|1
It's hard to believe that a movie this bad could actually be released. The dialog was unnatural. Especially poor was the portrayal of the relationship between the boy and his future step-father. I guess you could say that they succeeded in producing awkward dialog, but what was said seemed false and artificial. The suspense just wasn't there. The music was about as bad as it gets. The only reason I watched this movie was because I live in the Death Valley area and was curious about what locations would show up on the screen.|1
"i saw this film at the 2004 toronto international film festival . since i work in the wine business , i have seen it several times and always thought it a really good movie . however , my first inclination is to throw it back on and go home with it . if only i knew how much fun it could be . 
 "" hey guys ? "" i said trying not to sound too pushy . "" are you sure you want to do this thing ? i can make you a fortune if you are interested . "" we walked over to the end of the line ."|0
I was looking through TV Guide last night and saw a movie starring Heather Grahm on, who I liked in movies like Boogie Nights, and Austin Powers, so I decided to watch it. It started out ok, but you could tell the story was lacking, and at about half way through, it started to deteriorate. I do not remember this movie being in the theaters, and I'm sure if it was, it wasn't there long. The acting was stale and unconvincing, the dialogue was silly and predictable, and the story was confusing and stupid.|1
"my buddies and i spent the majority of a saturday afternoon watching a selection of ` ` bad ' ' movies . when i finally got up to leave , i found some kind of strange stuff floating in the back of the truck . it looked as if someone with a camera set had thrown it on the ground by accident . we watched the whole thing from the back of the truck while our guys were getting dressed . there was only one thing missing : an old , beat up car . i mean really old . it felt like every movie that has ever been seen can be described as "" original "" ."|0
junior and his dad start a new life in a new town . it ' s the same life because junior high is about as exciting as you can make it . but this time it was much more exciting , even more so than senior high . junior high was not like normal high school ; i expected that from the kids who hang around during the day . i wasn ' t disappointed at all . when junior high is anything but boring it is an extremely boring one . however , junior high does have some of the most entertaining characters i have ever witnessed .|0
from the fertile imagination which brought you the irresistible hercules ( 1983 ) , comes its even more preposterous ( 1963 ) . in the book the characters of this book are fictional , as are the actors ; the plot is lame . the characters do not really seem to care if a movie is going well or not . we know that they were thinking about making a good film and had hopes for an early retirement . in fact , i would be willing to bet it was one of those films where they make a major mistake , and then there is a huge scene where they have to work for a living .|0
"i am a gigantic fan of both koyaanisqatsi and powaqqatsi , but this movie is just not good . the actors are extremely hard to understand . it seems that some of them have such an odd way of speaking that they can hardly believe their eyes . i have seen films like this on cable , but for some reason , i had never heard of this sort of entertainment . you get a lot of high - level horror movies where people get shot in the head or shot in the chest , but these are so awful that they could n't even say "" shoot "" in a movie ."|0
in 1968 , stanley kubrick made this historic film masterpiece base on a book written by arthur c . clark . . . and it will be the first of many original movies . there are at least five other films that i have seen , but only two of these were real . the most interesting part of this movie is that it never gets to see what really happens next . i can only surmise that this film has some kind of predetermined date . i do n't know why anyone would want to travel across time to experience something so horrible .|0
"This one is a poor attempt at spinning the old ""cons turn good"" yarn, which we have seen so many times before. It actually reminded me of the American series 'The Players', although nowhere near as good. Omar Epps is totally unconvincing as the hard man of the bunch, as is Ribisi, who's attempt at being the funny guy gets lost along the way. Danes performance was decent though, and you can see from this performance, why she was cast in Terminator 4.The MOD Squad is a film which lies in a kind of grey area between serious thriller and comedy."|1
One of my all-time favourite movies. Nothing can beat watching this movie for the first time. If I could go back in time and erase my memory or suffer from momentary amnesia I would so I could enjoy this movie as much as I did that very first time. It's still enjoyable second and third times round but I found myself appreciating the humour more as the shocks and thrills weren't unexpected. If you want a see a film that you truly won't be able to predict the ending of then I highly recommend this film.|1
dreamland started out moderately interesting but never went anywhere except tedium city . a low rent affair with no name , some of the most boring stories were written and they all had good plot twists . i 'm sure if you see this on any reality tv channel , it would make you sick to watch . i did n't think about it much , because i never wanted to see that movie again . it really sucked watching it again , like i said . this movie is one of the worst i have seen . it was very bad . it was not good at all .|0
this movie was terrible . the acting was awful . the script was awful . what was even worse were the reviews . i thought that at least they would have some sympathy , but they just ignored me and went along with the movie . i had expected a different reaction , but everything seemed so wrong . i sat there until the credits rolled . i walked away from the movie feeling bad . i made an effort to give them something positive to complain about . i think it was because i did n't find anything particularly interesting or amusing in the movie .|0
barely came trough the whole movie . . . acting is bad , dialogs are even worse . felt kinda st00pid 4 hours in a row . what the hell is the big deal ? i am thinking this movie was made only about 12 hours ago ! it seems like every film has about 5 or 12 hours in it . and for the record , that 's not all of the movies you watch . there are 11 things to watch before you turn your head . one of these ' s my favourite : the story of the little girl who had her baby on christmas eve .|0
Rachel and Chuck Yoman (Valerie Harper, Gerald McRaney), decided the city is too busy and dangerous for their family, so they packed up their reluctant son (Gregory Togel) and daughter (Tammy Lauren) and moved back to a lake like the one Rachel lived at as a child.They say you can not go home again but this is an ideal rural home with what at first seems like a Mayberry feel. Later the residence seems to be more like the people in Deliverance. Soon bodies start turning up and everybody looks suspect with the exception of a few friendly faces.|1
"This film stinks more than limburger cheese! If you find this at a garage sale, LEAVE IT THERE! I love Sandra Bullock and yet HATE THIS MOVIE... Although ashamed, I do own a copy, and the studio has changed the cover to play on the fact that Sandra Bullock is in this at all. They play it up to be ""A Sandra Bullock Movie"". She only has a small part in the whole movie and she does her best with that, but she is young and had not learned her talent yet. Well everyone has to start somewhere..."|1
Actor turned director Liev Schreiber (The Sum of All Fears) does an above average screen version of the novel, Everything Is Illuminated, by author Jonathan Safran Foer. This tale of journey and self discovery is highlighted by strong ensemble performances and sharp direction with a storyline that enriches and enlightens the soul.Jonathan Foer (Elijah Wood) is a young man who has seen his grandfather, Safran, pass away. Jonathan has a peculiar habit of taking small objects and life's little memorabilia and sealing them in plastic ziplock bags to display them on his wall.|1
i ' m an animator myself and an all around buff of the medium so when i saw this movie in its entirety , i didn ' t quite see how to respond . i ' ll admit that i wasn ' t exactly prepared for this ending . the character is a total dick . i thought it had something to do with the premise of this movie , since the premise is very familiar to me . as a kid , i don ' t remember much about my dad and he was always on the edge of the couch looking out the window wondering why there were no people outside .|0
i acquired this film a couple of years ago and on trying to find some info about it i found out that you guys are pretty cool . so i came back here to see if any of you thought this movie looked like it could be great , but was totally off - beat . i had only heard about it on a few other shows where they just said it looked good because it was good . i watched this film for a long time , but it actually did not take me as long as i thought it would . one of the worst parts of the movie was the dialogue .|0
This film has made e mad. I believe the original of this film ,'The Mask', was an awesome film, worth buying and watching a lot. I strongly believed that they should make a sequel, but when i saw this, i thought again.This film has spoilt the whole idea of 'The Mask'. Mask mode? A baby flying around in a room? My little brother who is seven didn't even laugh, and he is into these childish movies, but this was worse. A load of crap!!|1
insanely well crafted mini - series . i recall seeing most of it twice when shown on american playhouse on pbs . was heavily edited , but still managed to create a story that would leave you with a pretty good understanding of how people think of me . in addition , the main characters are very funny . ( this is probably just because they have such awful names . ) what 's so interesting about this book ? it should have been a thriller , like every other horror novel i 've ever seen . the premise and characters are terrible and the acting is bad .|0
I really wanted to like this film, especially after all the buzz I'd heard revolving around it. But, sadly, it just didn't work for me. Paranoid Park suffers from the same delusion Lost In Translation did--If you use very little dialogue, be heavy on the slow motion close ups and concentrate on pieces of fabric in the setting, then your story will magically come across as deep and thoughtful. Much of the plot line, if you can find a plot, of this film is contrived.|1
* * * * spoiler alert * * * * my boyfriend , some friends , and i rented this movie . in fact , you are going to pay $ 92.99 for it . not that i recommend it . the film is really pretty but it lacks an awful lot of action . there are a lot of crappy movies ( like the one that ' s on my screen now ) . the most entertaining part of the movie was when we all started talking about these aliens and where they come from and everything . i just could not understand why people were trying to create alien technology with a bunch of little aliens .|0
There are so many things wrong with this movie I don't even know where to begin. The story is not cohesive AT ALL. I guarantee that five minutes into the movie the average viewer will be scratching his/her head in confusion.Here's what I remember of the movie before I was bored into unconsciousness: A quasi-abusive dad chases some pre-teen sisters through a house but turns out to be not that abusive after all. In the next scene, the girls are about 15. They're driving with their parents and hit a deer.|1
there are bad movies and then there are movies which are even worst . saw is just that . the movie is bad . you can see this about a dozen times in three days , so you should watch this film all the time when it is n't going to make you cry . i do not have any tears to cry , but i was thinking of crying at least once a day . i do get teary - eyed for a little while after seeing this movie . i had thought maybe this movie would be a good break for me , but it was nothing special .|0
Bronson took the money and ran with this film; he must have house payments like me! This low budget film made in Mexico reminds me of a few of those Italians stinkers from over seas. I heard, I do not know if this is true, but companies make these films in foreign countries for tax purposes. I believe this because why else would they make this film, it sure wasn't to make money. We had a whole lot of these Canadian made stinkers, because the government gave tax breaks to create a movie industry.|1
Naturally Sadie is by far the worst show i have ever seen, it is such a piece of sh** and loaded with complete bullsh**. I didn't find any of the gags to be funny or somewhat clever, it was all awful jokes.The acting sucks, many of the characters sucked at acting, Charlotte Arnold (Sadie) is such a terrible actor, the other characters suck too (Magaret, Rain, Hal).The plot isn't unique and creative at all and the show is soo very much predictable.|1
"It takes an eternity for this typically over-simplistic and idiotic Stephen King-based film to finally get out of the starting blocks. About half-an-hour is spent on needless introductions to various boring characters and their irrelevant little personal problems that might excite bored housewives and apathetic pensioners in soapy dramas, but this is supposed to be the horror genre (or so I naively thought). The mutt fails to look all that fearsome, which Leonard Maltin, the notoriously clueless/hopeless and always grinning film critic, would disagree with: he considers Cujo to be ""genuinely frightening""."|1
"I gave this 2 stars out of a possible 10.I went into this not realizing what it was - and discovered it is apparently some kind of African musical - since people break into song every few minutes.None of the songs rhyme, most of them aren't really saying anything sensible, and they all have the same non-existent tune - if you could call it a ""tune. ""Karmen is a tall, spectacularly built young woman, with the longest braids I've ever seen. [The actress looks as if she has probably done some modeling."|1
this movie certainly is a weird one to say the least . the basic plot is 3 old business associates , none of whom can make any sense ; there is no dialogue between them and the characters , as they appear to be completely clueless about the overall picture . the acting is similar in nature to that which you might find in a horror movie , though i was not aware that the actors were even aware that these people existed . i am sorry to say that this film is really nothing compared to other films i have ever seen in the united states .|0
The fact that this cruddy series could elicit dozens of comments (much less hundreds of 'votes') speaks volumes as to the decline of Western (or at least American) civilization.Read Proust, you morons!! Or at least Dave Barry or Calvin and Hobbes anthologies.Chuck Norris. Wrap your brains around the fact that in order to rate or write about this series you'd have to have spent minutes..nay, HOURS...viewing this poor sod treading the boards and spewing lines with less emotional impact than the gal who used to call off the correct time on your local service.PLEASE DON'T WATCH THIS SHOW!!|1
I am very open minded. I watch all kinds of programs to the end...good or bad...just to give them a chance and learn from the good aspects and bad ones. This show had potential to be good. But my god, what were the writers, casting director, and director thinking? The cast of actors are terrible...with the slightest exception of Meryl (Mimi Rogers), and Darcy (Joy Osmanski) being given occasional good lines with the best execution of the lot.The rest of the cast kill the show. It is the same story line in every episode.|1
"Korea's answer to ""I Know What You Did Last Summer"" follows a similar story route to its American counterpart: one year after a group of high school friends accidentally kill a classmate, a masked killer begins to pick them off one by one. Who could have possibly seen them that night - or was their 'victim' still alive when they dumped him into the sea?Originality cannot be expected from the teen slasher genre anymore but an effort can still be made to ensure films of this ilke are entertaining and scary."|1
As over the past ten years or even longer the whole world is flooded with so-called sitcoms (actually only very few deserve this title 'cause they're so predictable), King of Queens is a very original, unique and astoundingly funny alternation. It's about the daily life of a deliveryman and his wife who works as an attorney's assistant in Manhattan in Queens, NY. With them lives Carrie's father Arthur, a picture-book extrovert, who is played by the fantastic Jerry Stiller and who steals the show from all the others every time he appears.|1
"at beaverview cheerleading camp , the goody - goody two shows lucky ducks cheerleading team must get in cahoots with the ' tough guy ' who wears a t - shirt that said : "" i am the tough guy . "" so it does not really make sense to me , but i found myself listening to their stories and wishing i had listened for more of one . when the boys left the game they gave each other a high five and then laughed uproariously at the whole thing . i could feel the blood rush to my face ."|0
this is probably wayne ' s poorest movie ; at least the poorest in which he had a starring role . as i walked into the restaurant , i immediately noticed that it was dark outside and no one was in sight . i realized after some thought that perhaps i should have paid more attention in the previous movies . maybe i should have taken note of what was being directed by the character who is now on the stage . let me give a quick review of the film : we were both disappointed when you came along and found out the plot was boring and there was nothing special about it to start with .|0
