sequence|label
"The first time I saw this film I was a kid. I was ten years old when it was released but since my family never went to movie theaters I saw it on Network TV. I remember watching it aloneand crying afterward. It was only the second film to illicit that response (Rocky was the first) and there haven't been many since. I can't say why exactly; Larry ""Rain"" Murphy didn't deserve to win any more that Rocky Balboa or anyone else. I know I admired Murphy, not so much for what he did, but for the way he did his time."|1
I am currently watching this movie and I have absolutely no hesitation in reviewing it now . The acting is excellent as all three of the main leads do a good job . This movie is truly an experience to the entire family . I highly recommend this one to those who like movies that are not cheesy . If you haven't seen it yet it is a great movie all around . It's got great action , adventure , and adventure stories . The music and cinematography are top notch . The acting is great . I don't know if the movie is any good but I am sure it is a good one .|0
Stephanie Meyer is going to be so ticked ! Now , her book `` Breaking Dawn '' will not be the best selling book of all time . It will be one of the most popular books of all time !!!! You have to be a very smart woman and you have to do some very hard math to understand that Stephanie Meyer is not the only one who will make money off the success of Breaking Dawn . In fact you will find more and more books and movies coming out that will make money on this movie.|0
A total and absolute waste of time . Bad acting . Bad story . Predictable . Simple . Pathetic . Just when you think that the movie couldn’t sink any lower it sinks it’s proverbial head right through the floor . It’s not often that one of the most loved and critically acclaimed films of all-time gets a bad review but when it does it really hits home. “Django Unchained” is a bad movie. A movie with an amazing cast and director(s), it’s a true testament to the power of movies and film in general.|0
I knew it was going to be awful but not this awful! !, as it's one of the most boring movies i have ever seen, not a damn thing happens!. All the characters are dull, and the story is stupid and incredibly boring!,plus The ending is especially lame!. The only reason i rented this piece of crap because i am a big fan of Michael Dudikoff, however he is wasted here, and looks extremely bored and shows no emotion what so ever!, plus i cheered out loud when the movie was over!.|1
What a wonderful film, filled with eccentric, unique characters who are wonderfully realized by a great ensemble cast. The director also did a great job keeping the story held together, getting those wonderful performances (on not messing with them) and using music (and what wonderful music it is) to great effect. S. Epatha in the lead role is great. I had always heard what a brilliant stage actor she is, and although I have enjoyed her on Law and Order, this really shows what she can do with a filled out, complex role.|1
I 'm a Christian , and I have watched pretty of Christian movies , but this one is too bad. It has nothing to offer. I mean , I don't think it was written with any sense of humor in mind , nor it was written to be entertaining . I could not take any entertainment value , because I don't think I would enjoy it . The plot is so dull. Why the author doesn't use his imagination ? . The story is so lame and the characters so dumb and dumb. It is so lame and so lame .|0
"`` Nicodemus '' is almost a copy of `` Red '' in the odd behavior sense , but this episode isn't about him. to:

* Red is almost the same as '' in the episode sense , but this episode isn't about him. * '' is almost a copy of '' in the episode sense , but this episode isn't about him. * [[http://en.wikipedia.org/wiki/Homer_Horn_and_the_Cat_and_the_Mouse The Homer in Hell]] '' is a copy of '' in the Odd Behavior sense but this episode isn't about him. * '' is almost a copy of '' in the episode sense ."|0
I was laying in bed , flicking through the channels ... and boy do I have channels ... 500 of them ... to the point I can't see the whole picture. So you know what I was thinking? I was thinking about how much fun I could have with that kind of bandwidth. And then the idea struck me. I've talked about it a couple of times before in the past few months but I thought it would be nice to share it with you. And if you can think of something better, please feel free to tell me.|0
Although Embryo could have been a potentially thought provoking examination of bioethics , it degenerates into a stereotypical Frankenstein parable. While it does provide insight into a couple of very interesting areas of life, it fails miserably at being a fair representation of all the issues involved. The most important problem facing a new parent is not that their child will be born to them, but it will be raised in their culture and environment. This is an extremely sensitive subject and can be an issue for both parents and child alike, but for those not from a particular culture it’s even more important.|0
I just can not emphasize enough what a lovely movie this is . Justthe memory of this movie right now makes me want to buy the book and make my own tribute to the film . Just one last thing I have to mention about how the film is filmed and shot . It has been my honor and privilege to watch the actual filming for this movie . It was done on 16mm film . I can tell you that was a labor of love , I am still trying to figure out if that is what I was paid .|0
I have watched two episodes so far, I really like it. Even though I am no longer in college, it makes me miss the wonderful college life. I wish that I spent a little more time socializing. I kind of identify myself with rusty. When I was rushing a fraternity, my big brother was not like Cappie at all, I wish that I had a big brother like him. So if a show like this can actually make people to identify themselves with the characters, then it is a pretty good show.It is more realistic than American pie with less explicit sex jokes.|1
I watched this film last night, i though i would rent a horror/scary film from blockbusters and i got this one out. The opening scenes were so long winded, the conversations between characters seemed not to lead anywhere. The story line seemed so poor to me, she gave him HIV and then she goes to meet someone else but she is killed by the man she infected ( i think she may have been doing it for a long time to different people) Then when he dumps the body it just happened to be the man she was going to meet, was in the forest and saw him dumping the body.|1
"Rock Star is a ""nice"" movie. Everyone is nice. Even the guys who aren't supposed to be nice, really are nice. Chris is a nice guy, who learns a lesson in life. He goes back to his girlfriend Emily, who is also nice. It's a good movie, despite all the niceness. Maybe I'm just used to all the angst of the X Gen music. In some ways the film was a caricature of Rock Stars and not hard edged enough to be believable.Mark Wahlberg's acting is quite good."|1
`` The Man From Utah '' opens with a singing cowboy strumming a guitar on horseback . This is how the film began in the film's opening credits: ''L. Frank Baum, the famous creator of 'The Wizard of Oz', has died, and he has been given a great deal of credit for the story in which his characters live and suffer in a fictional land called Oz. But how much of it really is real?'' As the film progresses, the cowboy, who claims to be a friend of the characters, gets more information and reveals that he is actually an outsider from another land.|0
I would n't recommend this to anyone , except cinema-goers who like to laugh at a film , not with the film itself. It's so bad I can hardly read it, but if you don't find that funny , please find someone who does and let them read this. I just can't understand the people who actually find this film to be funny or enjoy it. Its not funny or enjoyable , the film itself is awful , but the people who enjoy it have no idea of the film , its one big joke , that makes the film so funny .|0
The Girl in Lovers Lane is one strange little low-budget film . On its surface , the movie tells the story of a boy named Peter, who is in love with a girl who lives just up the street . But that's not all the story has to tell. It's also a love story of sorts between a lonely boy and his mysterious neighbor. And while that last part might sound familiar to some, what we get here is an unusual blend of a documentary and a rom com. It's a film about a girl falling for the neighbor boy in a very strange way.|0
"Go to the video store and get the original. I do not understand why Hollywood has that need to take a perfect foreign movie and remake it. ""Mostly Martha"" or ""Bella Martha"" has a much better cast. Beginning with the heroine Martina Gedeck, who convinced me much more in the role of the work-obsessed perfectionist than the more famous Catherine Zeta Jones, to the Italian cook and the niece suddenly deprived of her mother and forced to live with an aunt, not fit for child-rearing. In many ways, the American version of the movie is a copy of the German original."|1
Some people are born with mourning souls with their song sung singularly until they encounter another soul as tortured and/or wounded as themselves, and then their song transforms. This happens to me all of the time. I’m one of those people. And I have a way of knowing what a song is about when I hear or experience it – I feel it. That’s what makes the difference. But it is not just people like me. Many of you have been in my place – at least once.|0
This is primarily about love in WWII, yet we must remember that it's also a biopic for Dylan Thomas and those around him at this particular stage in his life.The movie's timing is just great. It really captures what I think would have been the spirit during those times; smiling and hoping you're not going to get bombed. While it may prove boring to some, the movie does have a particularly dangerous edge to it.At one point, my heart was racing towards the end as the movie hits its climax. It really does feature some poignant moments that are handled with skill by the four main actors.|1
"This is one awful movie!! Some people told me that it was not that bad actually but I sure disagree! The monster is amazingly cheap (and funny) looking but this is something we all knew I guess. In addition to that, the dialogs are awful and the writing is just plain terrible.As bad as it is, this movie as the quality of being entertaining. Not always for the good reasons but it's a good ""so bad that it's fun"" flick.By the way, there's no such thing as ""La Castagne""."|1
I attended a screening of 'The Cooler' at the Toronto Film Festival this year. While the other reviews I've read seem to be generally (and mystifyingly) positive, I must tell you without any kind of axe to grind that this film is unimaginably, unspeakably bad. The very brave and candid performances by William H. Macy and Maria Bello have been horribly misspent on what is probably the least polished, most clichéd script to have received the green light in years. I don't know how bad The Brown Bunny was, but I'm certain it couldn't have attained the Dante-style depths that this one did.|1
A genuinely creepy ghost story, full of chills and sensuality, this movie just falls short of what it promises. It is apparently based on an old ghost story, and perhaps relies a little too much on a simple premise. For most of the way, its imaginative and genuinely gripping, but at the end its almost like Oshima just lost interest in it, and brought it to a rapid ending.The story is simple - a woman and her younger lover kill her husband so that they can be together. But their failure of nerve and his returning ghost condemn them to madness.|1
"This movie has some good performances, as others have pointed out, but suffers (as others have pointed out, except for the people who apparently are either friends of the filmmaker or the cast to otherwise explain why they would deem this a ""10"") from some self-conscious and self-absorbed film school padding and excess plots. This is the type of plot that Sex In The City could handle in a half hour episode, so there was no reason for it to be even an 88 minute movie. A perfect example of wasted footage is the fast forwarding montage in the first third of the movie."|1
The movie is apparently based on a popular French horror novel , by Arthur Bernède , from 1927 . Not a very scary book , and the original film , in 1932 , is pretty much the same. It is now available on DVD , though the story and the characters of Bernède are rather different from the movie . Bernède wrote one other novel , and made two other films , one of which is now known to be lost . Sci Fi channel had a show on the film in May , which is now available on Hulu and the various streaming services .|0
"David Cronenberg movies are easily identifiable, or at least elements within the movie stand out as his trademarks. Fetishism, the blurring between the organic and inorganic, squishy throbbing things that shouldn't be squishy and throbbing. ""eXistenZ"" is classic Cronenberg. Briefly, it's about a future generation of computer games, but instead of a video monitor, visuals are supplied by your mind. The game plugs directly into a 'bio port' in the base of your spine and while the game is running, the player can't tell reality from game."|1
I 've lost count of the times I have seen this movie , but I love it and find it really well made . this movie is very well acted . it is a family movie , and the whole family , even the mom is great . the family is going on a trip to another country and this is their first trip . the family is going to the city , the dad has a friend . the dad's dad , who is a captain is going on the trip , and the captain's friend is going with them , so the trip is split in 2 .|0
This film tries to skewer the studio era in Hollywood and the morals of the 1950s . Guy Stone is an actor who makes a living acting on TV and in plays. In an attempt to pay for the bills, he takes on low-paying work, such as driving a truck. One day at the end of a particularly hot day, he is trapped in his truck for hours as it idles outside a warehouse in the middle of the desert. Just when he’s beginning to suspect he’s been trapped for days, the owner comes in to collect the money owed.|0
I 've been strangely attracted to this film since I saw it on Showtime sometime in the early 80 's and have always wondered what was so interesting and interesting to me about it. Well, for one it was about a man that had been through a number of trials and tribulations throughout his short life and who now found himself at the end of his road and looking back at some of what he had endured. It seemed like a film about what it is to live one's life as a man. He was not perfect, he had his own flaws and faults.|0
Many experienced and excellent actors mixed together in an ongoing plot of an untold part of world war II on the western front. I would highly recommend to any of you who is into these types of stories, you will have a great read. A little bit of history about this film, in case you don’t care about that, and because I want it on this review page, and also because you might like it! The film was a big box office success and earned $40.6 Million at the domestic box office.|0
It 's hard to work up any enthusiasm for this awful cartoon-like epic that for some reason has become a big hit, not just here in Canada but across the English-speaking world where it continues to sell many thousands of tickets per day. What a terrible movie, what a horrible script. The basic plot goes as follows: it's the summer of 1945 in England, World War II is in the past, Britain and the U.S. are both allied with the Soviets, the French government is friendly with the Germans and the Germans hate Britain as much as they hate France.|0
"My mistake for thinking this was a serious war-is-hell movie prior to seeing it. That all ended seconds into the film when the ""MTV"" logo appeared. It might as well been called ""National Lampoon's Sexy-N-Loose."" And it did play to the ""MTV"" crowd; the movie that followed those comical first few seconds played like the music videos they used to play 40+ years ago. At least Disney was smart enough to ship its Rated R stuff over to Touchtone and allowed us to take it seriously. Okay, I'm being harsh; it wasn't that bad of a film."|1
The film starts out with a narration of the protagonist explaining certain crimes occurring all over the city and then we get to know that the hero is a cop who is either suspended or has probably retired. I did not have the patience or the interest to verify the above before commenting. If there is a stereotype for narrators to have a deep, sleep-inducing voice then, it is high time to put an end to it. I seriously fell asleep and did not bother to shut the movie down either. Am still trying to figure out what the movie was all about and why there were no outdoor shootings.|1
Whenever Ida Lupino appeared or directed a film in the 30's,40 's and 50 's , you were guaranteed great entertainment. She's got a unique gift as a storyteller and it's no secret that she was a pioneer in the medium of the moving picture. Her filmography spans nearly three decades and includes over 75 movies. If you were to compile the list of her all time favorite films you would find that she has chosen a handful of her best works. But there's something more to consider than just what films she chose as her personal favorites.|0
I caught this during a brief run in a Philadelphia theater . Despite its local provenance ( and its relation to The Philadelphia Story in some way , even though this film is an adaptation), I've always found myself looking back on this as one of my least-favorite films , not least because it has the misfortune of being released a mere twenty years after The Philadelphia Story . It was released in theaters on a Saturday , but it was shown at 6:00 PM in my area, and I had to make an early departure at 7:00 PM to catch the first show of the night .|0
I am very open minded. I watch all kinds of programs to the end...good or bad...just to give them a chance and learn from the good aspects and bad ones. This show had potential to be good. But my god, what were the writers, casting director, and director thinking? The cast of actors are terrible...with the slightest exception of Meryl (Mimi Rogers), and Darcy (Joy Osmanski) being given occasional good lines with the best execution of the lot.The rest of the cast kill the show. It is the same story line in every episode.|1
Three American lads are backpacking their way around Europe, challenging each other to accumulate as many daredevil stunts and Hot babe lays as they can, But Andy seeks true love. He finds this during their bungee-jump attempt on the Eiffel Tower, when he comes across and breathtakingly saves a suicidal and heart-burstingly beautiful Julie Delpy. His attempts to find this girl and the secret he uncovers lead he and his friends into an fast paced adventure full of action, romance, gore, and inspired humor, without ever taking itself to seriously, or striving to be anything other than a wildly entertaining 90 minute ride.|1
Why do people make bad movies ? Did n't anyone working on the picture know that what they were making was shit ? No. No one could know because they did not want to. And that is why people are pissed off at people for making bad movies and for being people who make movies . People do not go see movies. People go to the movies. People go to the theater. The only thing movies are to people is a way out of boredom and entertainment. People go see the movie. And that is it. Movies do not even have the slightest effect on people.|0
I saw it last night and I was laughing out loud for the whole second half of the movie. The whole audience was. Bruce Campbell has made a damn funny movie! I don't want to give anything away, but when the film turns and gets wacky, it gets really wacky. Just one funny scene after another. My hats of to Mr. Campbell and crew for pulling this off on such a tiny budget. Bruce was there to introduce the film and do a Q and A, which was a treat.|1
First of all I dunno if I was supposed to use my imagination in this film or the director was trying to save money or low on budget! Here we go....Basically there were so many years and gaps that I don't understand, its like the movie was jumping from 9 years to 20 years to 30 and so much gaps that makes you ask questions how the hell did this happen? and why? I think this is a big flow. Forget the reviews who keeps whining about the history , this movie doesn't have only history facts issues, but also has so many flaws.|1
I ca n't say if `` The Cavern '' is a ripoff of `` The Cave '' because I have never read them both and have not seen the movie, so I cannot know for sure if they are connected in any way, but I will say if they are they are very good ripoffs that I am very proud of, I mean just look at the art and the story and the dialogues and everything it has. I'm pretty sure there is a connection here, I'm not sure where it would be.|0
"Everyone knows that late night movies are n't Oscar contenders . Fine . I mean I 'll admit that I 'd seen ""American Hustle"" just a month ago. But now, with ""Argo,"" we 've seen the Oscars. I 'm here to give my thoughts on ""Argo,"" which, as of writing, has won three Oscars: Best Picture, Director, Adapted Screenplay, and Best Cinematography. While I don't agree with every vote, I will try to address some of my issues and hopefully give the film more of a chance."|0
I 'm a huge fan of zombie movies and this is just a pathetic attempt at one . I find the concept of the zombie very fascinating so I wanted to know more and came to this website for more information . I have watched the first two films and now want to see the third one as well . From the trailer it seems like a really fun and engaging film. The characters are interesting and they seem to know what they are doing and it seems there is a lot of action so it should be worth watching . However , the zombie part of it scares me .|0
One thing that came across to me in watching this film is that it was fun/exciting for the cast and crew; I could sense that they were going up against the budget constraint with enthusiasm & dedication because they apparently liked the people involved. I tend to like B movies that are original and have heart, and I think this is one such work. The actors seem to me to be putting there hearts in it more than usual, maybe because of some good direction from the lead actress/director, and they evidently were clear enough in their parts of the story to make a coherent, watchable piece of art.|1
This movie is supposed to take place in Milford NJ . I know the house that it is based on because I have seen the news report on it. The movie will focus on a group of teens in Milford, NJ and how they dealt with a rape, and their reactions to it. This is a good movie for teens to see about rape and it is definitely worth it to see it on the big screen. This is also a movie that is very emotional. The movie is about a group of teen girls who have been raped and need help dealing with this.|0
"Though it's a Christmas movie, ""Christmas in Connecticut"" could have been done any time of year, as it's the story of a soldier who spends what is to be an idyllic time with a Martha Stewart type. That's what he thinks. In reality, the lady in question, portrayed by Barbara Stanwyck, has a popular magazine column about life on a farm with her husband and baby. She has no farm, no husband, and no baby, nor are the many recipes she publishes hers. They belong to the restaurant owner nearby."|1
The main attraction of Anywhere but Here is the superb performance of Natalie Portman . She gave her rather thankless performance as the lead female character in Black Swan. She did so with ease and with grace and we were impressed by the performance. But the movie’s story is one of a kind. This is not a typical Hollywood movie. There are no romantic scenes in the film and we were also left with no real answers about the character’s motives for acting like a psychopathic maniac. So what was it about Natalie? Well she did have a great performance.|0
I watched the this the other night on a local station because I didn't feel like watching tripe like 'American Idol'. Peter Strauss gives a great performance as a convict named 'Rain' Murphy who keeps to himself. He admits to his crime and makes no bones that he feels no shame for it. His cell is bare of any comforts that other inmates have like books and pictures. The only time he feels in another zone is in running. He does it often and can run a mile in under four minutes.|1
***SPOILERS*** Feeling alone and needing companionship as well as love Frances Austen, Sandy Dennis, keeps all these emotions inside as she goes through life as a popular young single lady who has many high class friends. But for reasons of her own deep insecurity she keeps them at arms length. As for Frances male friends non are anywhere near her age so that she won't have any reason to have any romantic involvement with them. One early evening as Frances was entertaining some of her friends she spots outside her apartment window a young man, Michael Burns, sitting alone in the cold pouring rain.|1
"When I first saw this show i thought to my self "" What is this!!!!!?"" Its one of those shows where there is a perfect fake high school world with stupid problems that are considered ""huge"". Then there's Sadie. This complete misfit for her friends and well her family. Shes completely obsessed with nature not that thats a bad thing but she compares high school students to animals! like what is that!? also they made her another Lizzie Miguire clone ( yeah because the world definitely needs another one of those!)"|1
George Sluizer 's remake of his own - superior - film is a complete waste of time . Why was this remake made at all , and how is it that the people making it are still alive ? I am tired of seeing people who were not involved in the actual filming who are now complaining about how pointless it all is . Just because it was done in England doesn't mean it's not pointless . I saw it in London and thought it was pointless . It was not an original film . I saw this film at a time in my life when I was trying to make life better for myself .|0
For the first time in reviewing films , I found myself immediately uninterested in this story . I do n't know why I didn't take interest in this story because I have n't see the movie and I can judge it for myself . It is all about the characters . I have read the reviews before this one but I didn't understand why I should not be interested to read the reviews and then judge the movie . Well , I did . If I didn't want to see a movie this time , I won't see one .|0
A lot of 'alternative' comedy in Britain in the 1980s was insular, misguided, overly-political, and unfunny, and the worst of the Comic Strip Presents... stuff fell into this category. But this is at the other end - a remarkable film that works on different intellectual levels. Is Dennis a criminal mastermind or is he lying? Is he telling the truth, bluffing, double-bluffing, counter-doubly-bubbly-bluffingwhatever? I've probably watched Supergrass 20 or 30 times, and I still can't decide 100%. That's the wonderful thing.|1
"There 's lots of ketchup but not a whole lot of sense in the supposedly explanatory third sequel , which, again and again, gets stuck in an infinite loop of ""why is it here when there's no more?"" It's as if the game's makers have come up with all the answers but never bothered to make people use them in the game itself. If you don't know, or care, then you might think you're reading an actual game review. But the only thing that's actually reviewed is the thing that you're playing."|0
I have recently found this film on one of my husband 's VHS tapes ( the blank variety which he has since long discontinued ). I just recently found this on YouTube and I was surprised to find it is only 2 hours long so I decided to see if anyone here has ever seen it. I am an elementary school teacher and my husband is in the US Air Force so I decided to look at the reviews on Amazon or other similar sites. I found some reviews that are in French so I will have to watch this at my own time.|0
This is a beautiful, yet simple movie about one man, driven to find an answer, an answer he doesn't necessarily need but has structured his whole life around. It is heartrending, it is hilarious, it is glorious, it is tormenting, it is delicate and dynamic, I say it's genius.I have read Jonathan Safran Foer's book Everything is Illuminated (mainly because I heard Elijah Wood was starring in the movie adaptation), and I was just enraptured by the characters. I laughed out loud more than once.|1
Way back at the dawn of human civilization cavemen sat around and made lame jokes , hit each other over the head with a stick for not being able to hit a rock and laughed at the stupid things the women did. Then they started to build things . The invention of the plow and the spinning wheel and the wheelbarrow were some of the most important and life changing innovations of our civilization. Yet, as important as they were to our survival as a culture they were also to the extinction of all other life forms on the planet .|0
"Largely forgettable tale in which mercenary Kerman & employer Agren travel into the jungle in search of Agren's missing sister.Despite its connection to the cannibal movie family, this film is more of an extreme version of Rene Cardona's ""Guyana - Crime of the Century"". Lenzi clearly aims to exploit the (at that time) topical Jonestown massacre, by depicting a rogue, self righteous zealot with a penchant for bigamy and just a hint of megalomania (played with ruthless intensity by Ivan Rassimov) leading his motley crew flock into self inflicted oblivion."|1
What a crap that movie is . The script is simply non existent . The movie at times seems like it has been made specifically for the purpose of ruining it. Not only do you get to see a lot of scenes that you didn't see in the previous movie but some of the plot twists are just downright stupid . This movie looks like it could be awesome but it just seems like the actors are just having as much fun as possible and are trying to be funny as opposed to being serious. I just wish it was a little closer to the first film .|0
"While watching BLACKWATER VALLEY EXORCISM, I encountered scenarios and dialog so incredibly bad that I was convinced that this was supposed to be a comedy. A few choice bits of dialog worthy of a belly laugh: ""I ate a rabbit."" ""I TOLD you she was possessed!"" ""Are you telling me the Devil is in my daughter?! ""There are many, many more, but you must discover these for yourself - if you dare.The story goes off into all sorts of directions and things happen that probably shouldn't and everyone seems to be a perv or psycho of some sort (even the Priest)."|1
Secret Service agent Jay Killion (Charles Bronson) has been assigned to protect the President-elect's wife, the new First Lady (Jill Ireland). She is a very difficult woman and Killion has his hands full. She is the victim of numerous assassination attempts, all directed by the President's Chief of Staff, who wants the First Lady dead. This movie insults your intelligence with not only the story line, but also with the lack of realistic locations. For example, in the scene depicting the Inaugural Parade, the First Lady is in a Rolls Royce convertible with agent Killion and without the President.|1
"Countenance! Antoine Monot, in a copycat impersonation of Kevin Smith's Silent Bob, keeps asking for it, but writer/director Christian Zübert never listens. Zübert just can't say no to a joke, no matter how cheap. The best thing about this movie is its soundtrack. Of course, Joey Burns of Calexico and the divine Jonathan Richman, understated old-school bard of ""There's something about Mary"" fame, would grace any small-town dropout story. In visual allure, Stefan (Lukas Gregorowicz) looks cool enough riding his tan six-series BMW two-door, wearing aviator shades, going nowhere."|1
Alfred Hitchcock made this comedy of mis-marriage in 1941 but his heart doesn't appear to be in it. Carole Lombard and Robert Montgomery are the couple who discover they were never legally married and spend the movie bickering their way back to true love. It doesn't have much of a reputation and it is easy to see why. The jokes are familiar from better films but here they don't gel. And the leads are uncharismatic. Lombard's performance is clipped and starchy and it's doubly sad to think she was dead only a year later.|1
I was sitting at home and flipping channels when I ran across what potentially sounded like an interesting film . I had never heard of it and it turned out to be an animated feature for children . It was a story about a family that had been adopted . There was a big part in it where the family was on a beach and there was a tsunami. And they were about to take the kids and go on a boat trip. And then a tsunami hit. And the waves just went right over it . And they were so scared because they could see right through the waves.|0
The main problems of 'Saw' are related to the tremendous script mistakes that only a uncritical spectator will just obviate. The main question is what's is the purpose of the killer in his lying in the middle of the floor? The film tries to show that the killer's aim is to cause evil and destruction in his victims, he loves to play with the lives of other people and to feel control over their the fears and debilities. So why does he just pretend to be dead between the two main characters?|1
Oh yeah , this one is definitely a strong contender to win the questionable award of `` worst 80 's film'' . There are other good movies that could have made this list but they either weren't made or aren't quite as good, or are missing from this list, like, oh, you don't want to know... The movie opens up with a guy and a girl on a boat. The guy gets in and the girl gets out. After about 20 minutes, the girl jumps out of the boat and is seen walking away from the scene.|0
As other posters have commented this was a very very bad movie (keeping it kid friendly) FX was low class, they should of spent the $1 on a coke. As is typical with these D movies most victims die and leave a mystery except for one lucky soul and of course the lead. Hope the money was worth it for Boxleitner, really really big step down from Babylon 5. Nice to see what happened to Buck Rogers but damn this was low even for him. ' It was so bad and on the older actors you could even seem to tell that they thought it was bad also.|1
I love this movie! It has everything! Bonnie Hunt did a fantastic job co-writing, directing and co-starring in this film. David Duchovny is just plain hot. and Minnie Driver is as cute as ever. combine all that talent with David Allen Grier, Carol O'Connor, Robert Loggia, Joley Richardson, and Jim Belushi you have a Oscar worthy movie! I'm surprised they didn't get one. if you haven't seen it, go rent the DVD, watch it once then put directors commentary on...Bonnie Hunt is Fabulous!|1
I loved this movie . My daughter is 3 1/2 and a country girl at heart . There are not many things she can’t do at home . We had an outdoor birthday party in our backyard . The kids were out of town . And our party was in the afternoon . So I knew I wanted to make a picnic and get the party going . I thought of using our old outdoor table . It had 4 legs , a bench and it was easy to clean . It also had four sides , so that was pretty convenient . The table was in our backyard .|0
"Pot-seeking pre-teen Joshua Miller (as Tim) throws his sister's doll into the river while Daniel Roebuck (as Samson) howls and smokes a cigarette, after killing Danyi Deats (as Jamie). The doll washes away, but the naked young woman stays by the ""River's Edge"", for any passerby to see. Viewing the dead body are a group of twenty-something teenagers, mostly classmates of the naked corpse. Stoners Keanu Reeves (as Matt) and Crispin Glover (as Layne) are found most camera-worthy."|1
Lovely Candace Bergen as the widow Perdicaris are kidnapped and held for ransom by the Sheik Raisuli played by one of the most powerful and dangerous actors in the business. Raisuli is responsible for a number of murders. The kidnappers will not release the ladies until a large amount of gold are paid to the kidnappers for their safekeeping. Beautiful actress Candace Bergen is in the film playing the title role. Her beauty is apparent in all her performances, whether it is a role as a child bride, a young adult or a young woman.|0
Rivalry between brothers leads to main story line. Navy Commander Chuck Prescott(Marshall Thompson)has developed the Y12 aircraft to test how far man can go up in the atmosphere. His brother, Lt. Dan Prescott(Bill Edwards), seems to be the best test pilot around and is chosen to go up in the Y12. Dan of course has a problem with taking orders and is also an over confident dare devil. On Dan's second flight, he hits over the 300 miles up comfort zone and his craft passes through a meteor dust storm.|1
Ohhhh MAN this movie is awful! !This kind of tripe is what gives Canadian Cinema a bad name, or no name. Well, to be fair, I guess most Canadian movies give Canadian Cinema a bad name.Next to the characters (there's a couple that are the most grating in movie history), the most annoying thing is the editing and pace of the movie. It's like a drunken snail making its way to die.Thank goodness Melanie Doane is nice to look at. She's the only thing that kept me watching.|1
This is a Laurel & Hardy comedy short with some great and funny moments but overall the movie relies a bit too much on just one comical premise.The comical premise this movie mostly relies on is very simple; Stan Laurel not wearing any pants. Laurel plays a Scottish naive young person who arrives in America in full kilt. For some reason he gets the center of attention because of this and his uncle played by Oliver Hardy thinks because of this that its time to put some pants on Philip.Its humor is well executed but the main premise also gets a bit tiresome after a while.|1
I had the dubious opportunity to view this movie on TV . It 's the perfect example of how to be stupid in a way that makes you feel you are smarter then you are. I never read the original novel. All I knew was that this was a movie adaptation. I'm sure you're not the first person to say this but I would think that the main problem with making an adaptation of a beloved novel into a movie is that you're not really taking the story of the novel but just putting it into a film or a television show.|0
This Christmas gift arrived courtesy of TCM. We had never seen the film, even though we have seen most of the films of Barbara Stanwyck. This comedy made us laugh so much, that at times, we had to restrain ourselves, in order to hear the dialog.This is a movie that should be seen by people suffering from stressful situations, especially around Christmas. It would certainly lift one's spirits by just letting go. The movie would make a perfect gift in the form of a DVD, or a VHS tape.|1
This film follows the life of a great guitar player , who wants to make it big but acts irresponsibly. The story of a guitar teacher who is willing to do anything for her students . The main character is an extremely gifted guitarist who takes on many of life's challenges. I would describe this film as realistic, because I think it reflects the reality of many young people who want to succeed but fail. I would describe the film's message to children as a very positive one . You can tell that the main character wants to be an adult who makes her life work.|0
There was n't much thought put into the story line on many fronts . This is a good action movie with decent action, good fighting, and good story. The acting is better than I expected but not perfect. It has good chemistry between the actors. I was happy with it and I will see it again. I thought that it had more action than most movies these days, but unfortunately it falls short of my expectations because of that. I don't think it will ever reach the heights of some of these action films because it just didn't have anything to offer.|0
As one of the victims of the whole Enron scandal, my mother forced me to watch this movie with her. How many times can I say awful? The script was so weak, using cliche after cliche. It seems as though the writers pieced this story together with a few articles on Enron. Watching the movie, we honestly were able to complete about half of the one-dimensional characters' lines and thoughts. I realize this was supposedly adapted from a book, but was the book this bad? I don't know what to say. Just terrible.|1
"All the criticisms of this movie are quite valid! It is pretty boring, and filled with all kinds of pointless ridiculous stuff. A couple exchanging nods over their ""good grub."" A medium shot of a desk as a phone rings until someone finally comes, sits down, and answers it at a pretty leisurely pace. Quadruple-takes or more when people look at things. Solitary banjo-tuning and playing, taking a break for a beer. Telling a joke to a fawn, about a big-mouthed frog trying to learn what to feed its babies, complete with many big-mouthed expressions (which are needed for the weak punchline)."|1
"I just saw a terrible film called The Sleeping Dictionary . One reviewer on Four Word Film Review ( www.fwfr.com ) described it as: ""Not worth watching if you do not already know the definition of the title word."" I thought that this is an overstatement but I did watch it anyway. It was a very disappointing movie. It's not so much that it is bad and not worth watching if you already know the meaning of the word it's more like: ""It's bad but you might not know what the word really means, and therefore you might miss out on a good movie."""|0
I 'm an action movie fan but until today I 've never seen a preview or an ad for this one. That's because I only have a VHS player and an 8-track recorder at the moment, and the tape I've got is of the '70s, so this will have to make it to the record store. So I'm looking for suggestions on how to review a movie I like, or at least how to start off. My first thought was to review it as a movie fan, but I'm not familiar with movie reviewing.|0
"As Jennifer Denuccio used to say on Square Pegs, ""Gag me out the door."" I would definitely vote this movie on IMDB's Worst movie list.Dennis Christopher plays T.T., a guy from Chicago who goes to California peddling his brother's jazz records. He is supposed to be a barney placed in the locals-only surfing community. But he acts more like he is new to civilization (just try to get through his sex scene without squirming). There are also the on-going adventures of the rest of the local population that the viewer must endure."|1
